Course number ,Class name ,crn #,section,time ,professor,
,Practice: Play and Interactive Models,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,G01,09:00 - 05:00 pm,"TBA,I",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
6604,Introduction to Motivational,14648,G01,,,
,Interviewing,,,,,
6606,Evidence-Based Approaches in Direct,14649,G01,09:00 - 05:00 pm,"TBA,I",
,Social Work Practice: Dialetical,,,,,
,Behavior Therapy,,,Please see,,
,,,,,,
,,,G01,09:00 - 05:00 pm,"TBA,I",
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
6630,Diagnosis And Related Pharmacology,15219,M01,08:30 - 05:00 pm,"Bennett,J",
,For Social Work Practice,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,M01,08:30 - 05:00 pm,"Bennett,J",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,M01,08:30 - 05:00 pm,"Bennett,J",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,M01,12:00 - 05:00 pm,"Bennett,J",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,M01,12:00 - 05:00 pm,"Bennett,J",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,M01,12:00 - 05:00 pm,"Bennett,J",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
6800,Graduate Field Practicum II,12994,G01,00:00 - 00:00 am,"Shen,H",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,12995,G02,00:00 - 00:00 am,"TBA,I",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
6850,Graduate Field Practicum III,12996,G01,00:00 - 00:00 am,"Pickard,J",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,12997,G02,00:00 - 00:00 am,"Johnson,S",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
6900,Directed Study In Professional Social,12998,G01,00:00 - 00:00 am,"Johnson,S",
,Work,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
,,12999,G02,00:00 - 00:00 am,"Segal,U",
,,,,,,
,,,,Please see,,
,,,,,,
,,13000,G03,00:00 - 00:00 am,"Easley,R",
,,,,,,
,,,,Please see,,
,,,,,,
,,13001,G04,ARR,,
,,,,Please see,,
,,,,,,
,,14481,G05,ARR,"Pierce,L",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
Sociology,,,,,,
1010,Introduction To Sociology,14129,1,08:00 - 09:15 am,"Keel,R",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,14130,2,ARR,"Keel,R",
,,,Online course using MyGateway and,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
1241,Globalization and Social Change,13310,1,09:30 - 10:45 am,"Irons,L",
,,,,,,
,,,,Please see,,
,,,,,,
,,15210,2,ARR,"Irons,L",
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1999,The City,13311,1,11:00 - 12:15 pm,"Irons,L",
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
2102,Introduction To Gender Studies,14374,1,ARR,"Swindle,M",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,14377,2,02:00 - 03:15 pm,"Nigro,K",
,,,,,,
,,,,Please see,,
,,,,,,
,,14890,3,ARR,"Carter,B",
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2103,Gender Roles In Society,14131,1,11:00 - 12:15 pm,"Nolan,J",
,,,,,,
,,,,Please see,,
,,,,,,
,,14315,2,ARR,"Nolan,J",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
2160,Social Psychology,13317,1,11:00 - 12:15 pm,"Casad,B",
,,,,,,
,,,,Please see,,
,,,,,,
,,13318,2,ARR,"Shields,N",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,14345,M01,ARR,"Craft,R",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
2170,Aging In America: Concepts &,12136,1,ARR,"Meuser,T",
,Controversies,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,Minor in Gerontology and the,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2180,"Alcohol, Drugs And Society",14116,1,12:30 - 01:45 pm,"Keel,R",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,14119,2,ARR,"Keel,R",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
2192,Special Topics in Sociology,12152,1,02:00 - 03:15 pm,"Craig,J",
,,,,,,
,,,,"Same as MVS 2130,",,
,,,,,,
,,,,Please see,,
,,,,,,
,,14122,2,09:30 - 10:45 am,"Craig,J",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,14383,3,02:00 - 03:15 pm,"TBA,I",
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
,,15025,4,ARR,"Nolan,J",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,15252,5,ARR,"Clarke Ekong,S",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2200,Languages and World View,13315,1,11:00 - 12:15 pm,"Noll,B",
,,,,,,
,,,,Please see,,
,,,,,,
3210,Sociological Theory,14385,1,12:30 - 01:45 pm,"Craft,R",
,,,,,,
,,,,Please see,,
,,,,,,
3212,Medical Anthropology,15079,1,12:30 - 03:10 pm,"Hurwicz,M",
,,,,,,
,,,,Please see,,
,,,,,,
3224,Families in Global Perspective,14379,1,12:30 - 01:45 pm,"Usui,C",
,,,,,,
,,,,Please see,,
,,,,,,
3237,Contemporary Japanese Culture,15288,1,12:30 - 01:45 pm,"Miller,L",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
3291,Current Issues in Sociology,14319,1,ARR,"Clarke Ekong,S",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
3600,Management and Organizational,13377,1,ARR,"Lane,E",
,Behavior,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,13379,2,09:30 - 10:45 am,"McKenna,M",
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
,,13381,3,11:00 - 12:15 pm,"Bryant,W",
,,,,,,
,,,,Please see,,
,,,,,,
,,14816,4,ARR,"Lane,E",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,13382,E01,06:55 - 08:10 pm,"McKenna,M",
,,,,,,
,,,,Please see,,
,,,,,,
,,13384,E02,06:55 - 08:10 pm,"Bryant,W",
,,,,,,
,,,,Please see,,
,,,,,,
,,14386,C01,ARR,"Lane,E",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,14387,S01,ARR,"Lane,E",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,14388,W01,ARR,"Lane,E",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
4040,Survey Research Practicum for,14128,1,02:00 - 04:30 pm,"Usui,C",
,Sociology,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
4300,Communities And Crime,12386,1,02:00 - 03:15 pm,"Boessen,A",
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
4320,Forms Of Criminal Behavior,12380,1,ARR,"Crocker,G",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,14305,2,12:30 - 01:45 pm,"Balone,B",
,,,,,,
,,,,Please see,,
,,,,,,
4325,"Gender, Crime & Justice",12383,1,11:00 - 12:15 pm,"TBA,I",
,,,,,,
,,,,Please see,,
,,,,,,
4331,Qualitative Methods In Social,14133,1,02:00 - 04:30 pm,"Irons,L",
,Research,,,,,
,,,,Please see,,
,,,,,,
4340,"Race, Crime, And Justice",12607,1,ARR,"Isom,D",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,15198,2,02:00 - 04:40 pm,"Di Pietro,S",
,,,,,,
,,,,Please see,,
,,,,,,
4350,Special Study,14134,1,ARR,"Usui,C",
,,,,,,
,,,,Please see,,
,,,,,,
,,14135,2,ARR,"Shields,N",
,,,,,,
,,,,Please see,,
,,,,,,
,,14136,3,ARR,"Irons,L",
,,,,,,
,,,,Please see,,
,,,,,,
,,14137,4,ARR,"Keel,R",
,,,,,,
,,,,Please see,,
,,,,,,
4360,Sociology Of Minority Groups,13324,1,ARR,"Harris,K",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
4380,Advanced Topics in Sociology,15056,1,04:15 - 06:55 pm,"Doyle,S",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,15057,2,04:15 - 06:55 pm,"Porterfield,S",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,15214,3,11:00 - 12:15 pm,"Nigro,K",
,,,,,,
,,,,Same as,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
4385,Internship In Sociology,14138,1,ARR,"Keel,R",
,,,,,,
,,,,Please see,,
,,,,,,
4600,Masculinities,14139,1,ARR,"Weber,K",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
4720,Ageless Arts: Creativity in Later,15173,1,04:15 - 06:45 pm,"Doyle,S",
,Life,,,,,
,,,,Please see,,
,,,,,,
Spanish,,,,,,
1001,Spanish Language and Culture I,13948,1,03:30 - 04:45 pm,"Yoder Kreger,S",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
 ,SESSION,CMP,DAY,BLDG/ROOM,,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
,,INT,ARR,ONLINE,,
,,"Class meets on Wed of the first week of class,",,,,
,,3:30-4:45 PM for virtual or in-person orientation.,,,,
,,Some assessments must be taken in a proctored,,,,
,,environment such as the UMSL Online Testing Center,,,,
,,or an equivalent off-campus location where,,,,
,,arrangements can be made for proctored exams to be,,,,
,,given online via MyGateway. Off-campus students,,,,
,,are responsible for finding an appropriate online,,,,
,,testing center and for providing all the necessary,,,,
,,information to the instructor prior to taking a,,,,
,,test. Students are also responsible for paying any,,,,
,,fee that may be required by the off-campus Online,,,,
,,Testing Centers,,,,
,,Partially Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,Regular,RSD,T,CH -00315,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,RSD,MW,CH -00315,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,RSD,Th,CH -00200,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,Regular,RSD,W,ESH -00106,,
,,This class will meet face-to-face on Wed/Friday,,,,
,,and online Tues/Thur.,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,Blended Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,,RSD,F,CH -00306,,
,,This class will meet face-to-face on Wed/Friday,,,,
,,and online Tues/Thur.,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,Blended Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,,RSD,TTh,ONLINE,,
,,This class will meet face-to-face on Wed/Friday,,,,
,,and online Tues/Thur.,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,Blended Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,Regular,RSD,W,ESH -00106,,
,,This class will meet face-to-face on Wed/Friday,,,,
,,and online Tues/Thur.,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,Blended Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,,Page 283,,,,
 ,SESSION,CMP,DAY,BLDG/ROOM,,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
,,RSD,F,CH -00307,,
,,This class will meet face-to-face on Wed/Friday,,,,
,,and online Tues/Thur.,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,Blended Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,,RSD,TTh,ONLINE,,
,,This class will meet face-to-face on Wed/Friday,,,,
,,and online Tues/Thur.,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,Blended Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,Regular,RSD,MW,CH -00307,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,RSD,T,CH -00313,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,RSD,Th,ESH -00106,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,Regular,RSD,T,CH -00313,,
,,This class will meet online Monday and Wednesday,,,,
,,and face to face on Tuesday and Thursday.,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,Blended Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,,RSD,Th,ESH -00103,,
,,This class will meet online Monday and Wednesday,,,,
,,and face to face on Tuesday and Thursday.,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,Blended Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,,RSD,MW,ONLINE,,
,,This class will meet online Monday and Wednesday,,,,
,,and face to face on Tuesday and Thursday.,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,Blended Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,Regular,RSD,TTh,ESH -00103,,
,,This class will meet face-to-face on Tuesday and,,,,
,,Thursday and online on Monday and Wednesday.,,,,
,,Arts and Science Advising Fee applies.,,,,
,,Cashiers website for details.,,,,
,,Blended Online Course Supplemental Fee Applies.,,,,
,,Please see Cashiers website for details.,,,,
,,For more information:,,,,
,,http://umsl.edu/go/ORS,,,,
,,Page 284,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
,,,E01,ARR,"Abeln,T",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1002,Spanish Language and Culture II,13956,1,09:30 - 10:45 am,"D'Agrosa,A",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,1,09:30 - 10:45 am,"D'Agrosa,A",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,1,ARR,"D'Agrosa,A",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,13957,2,11:00 - 12:15 pm,"Balogh,M",
,,,,Please see,,
,,,,,,
,,,2,11:00 - 11:50 am,"Balogh,M",
,,,,Please see,,
,,,,,,
,,13958,3,02:00 - 03:15 pm,"TBA,I",
,,,,Please see,,
,,,,,,
,,,3,02:00 - 03:15 pm,"TBA,I",
,,,,Please see,,
,,,,,,
,,,3,02:00 - 03:15 pm,"TBA,I",
,,,,Please see,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
,,13959,4,03:30 - 04:45 pm,"Caeiro,M",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,4,ARR,"Caeiro,M",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
2101,Spanish Language And Culture III,13960,1,08:00 - 09:15 am,"TBA,I",
,,,,Please see,,
,,,,,,
,,13961,2,11:00 - 12:15 pm,"D'Agrosa,A",
,,,,Please see,,
,,,,,,
,,,2,11:00 - 12:15 pm,"D'Agrosa,A",
,,,,Please see,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
,,13962,3,ARR,"Yoder Kreger,S",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,13963,4,02:00 - 03:15 pm,"TBA,I",
,,,,Please see,,
,,,,,,
,,,4,02:00 - 03:15 pm,"TBA,I",
,,,,Please see,,
,,,,,,
,,13964,E01,05:30 - 06:45 pm,"D'Agrosa,A",
,,,,Please see,,
,,,,,,
2172,Spanish Composition,13965,1,11:00 - 12:15 pm,"Caeiro,M",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,1,ARR,"Caeiro,M",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2180,Readings In Spanish,13966,1,09:30 - 10:45 am,"Yoder Kreger,S",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,1,ARR,"Yoder Kreger,S",
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3211,Hispanic Culture And Civilization:,15142,1,02:00 - 03:15 pm,"Abeln,T",
,Spanish America,,,Please see,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
3311,Introduction to Special Topics in,15392,1,02:00 - 03:15 pm,"Balogh,M",
,Hispanic Culture,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
4312,Special Topics in Hispanic Literature,15452,E01,05:00 - 07:30 pm,"Baldini,D",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Please see,,
,,,,,,
4324,Spanish Sociolinguistics,15143,E01,05:00 - 07:30 pm,"Balogh,M",
,,,,,,
,,,,Please see,,
,,,,,,
5312,Advanced Topics in Hispanic,15453,G01,05:00 - 07:30 pm,"Baldini,D",
,Literature,,,,,
,,,,,,
,,,,,,
,,,,,,
5324,Advanced Spanish Sociolinguistics,15144,G01,05:00 - 07:30 pm,"Balogh,M",
,,,,,,
Special Education,,,,,,
3318,Inclusive Classrooms,11933,1,ARR,"TBA,I",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,11928,2,11:00 - 01:45 pm,"TBA,I",
,,,,,,
,,,,,,
,,11929,E01,05:30 - 08:10 pm,"TBA,I",
,,,,,,
,,,,,,
,,11952,J01,ARR,"Brothers,K",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,11930,W01,ARR,"Wise,A",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3349,Cross-Categorical Special Education,12011,1,11:00 - 01:40 pm,"TBA,I",
,,,,,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
,,12620,C01,09:00 - 11:30 pm,"Muehlrath,K",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4315,Language and Communication of,11959,E01,05:30 - 08:10 pm,"Price,C",
,Children with Special Needs,,,,,
,,,,,,
,,15220,J01,ARR,"Brothers,K",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4323,Classroom Management and Positive,11931,1,11:00 - 01:40 pm,"TBA,I",
,Behavioral Supports in Inclusive,,,,,
,Educational Settings,,,,,
,,11932,2,02:00 - 04:40 pm,"TBA,I",
,,,,,,
,,,,,,
,,15221,W01,12:00 - 02:30 pm,"Dutcher,C",
,,,"St. Louis Community College, Wildwood.",,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4342,Transition Issues and Planning,12012,1,08:00 - 10:40 am,"Regester,A",
,,,,,,
,,,,,,
6325,Advanced Studies in Classroom &,12051,G01,05:30 - 08:10 pm,"Regester,A",
,Behavior Management,,,,,
,,,,,,
6345,Characteristics and Education of,12052,G01,ARR,"Kopetz,P",
,Students with High-Incidence,,,,,
,Disabilities,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6346,Reading Instruction and Intervention,14691,G01,05:30 - 08:10 pm,"Rothermich,J",
,in Special Education,,,,,
,,,,,,
,,,,,,
,,,,,,
6372,Screening And Diagnosis Of,15378,G01,05:30 - 08:10 pm,"Price,C",
,Developmental Delays: Birth To 5,,,,,
,Years,,,,,
,,,,,,
6412,Psychology Of Exceptional Children,11786,G01,ARR,"Smith,M",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
6415,The Law And Special Education,11787,G01,ARR,"Kopetz,P",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6463,"Curriculum, Methods, And Materials",15106,G01,05:30 - 08:10 pm,"TBA,I",
,For Early Childhood Special Ed,,,,,
,,,,,,
6497,Problems,11788,G01,ARR,"Kopetz,P",
,Special Consent Form Required. Course,,,,,
,Outline Form Required prior to,,,,,
,"Registration, with student and",11789,G02,ARR,"TBA,I",
,instructor signature. Contact Laura,,,,,
,Watt at wattl@umsl.edu with the,,,,,
,course number and discipline; section,11790,G03,ARR,"TBA,I",
,number and attached course outline,,,,,
,with the proper signatures. The,,,,,
,consent number will then be e-mailed,11791,G04,ARR,"TBA,I",
,to you.,,,,,
,,,,,,
,,11792,G05,ARR,"Stephens,T",
,,,,,,
,,,,,,
6610,Foundations of Autism Spectrum,11825,G01,05:30 - 08:10 pm,"Renaud,K",
,Disorder: Research to Practice,,,,,
,,,,,,
6630,Principles of Applied Behavior,14675,G01,04:30 - 06:15 pm,"Kendrick,K",
,Analysis,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6675,Ethics and Professionalism in Applied,14676,G01,ARR,"Gilbertsen,L",
,Behavior Analysis,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Teacher Education,,,,,,
2000,Becoming a Professional Educator,14435,1,10:00 - 10:55 am,"TBA,I",
,,,,,,
,,,,,,
,,14526,C01,08:00 - 09:15 am,"Nunn-Faron,N",
,,,"Class will meet every 3rd week, alternating",,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 ,,CLASS#,SEC,TIME,INSTRUCTOR,
_______________________________________________________________________________________________________________________________________________________________________,,,,,,
,,14527,J01,12:30 - 01:30 pm,"TBA,I",
,,,,,,
,,,,,,
,,,,,,
,,14528,W01,11:00 - 11:50 am,"Chamberlain,L",
,,,,,,
,,,,,,
2001,Early Clinical Experience: Schools,14553,1,12:30 - 02:30 pm,"TBA,I",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,14554,2,09:30 - 11:30 am,"TBA,I",
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
